frame,x,y,z,roll_deg,pitch_deg,yaw_deg
67,-0.02639580817737654,-0.05446498109638886,-0.0027224883277420456,-0.11304073740767807,-0.031454300654639764,-63.94506366060327
68,-0.025358376818703548,-0.05281696147796437,-0.00284979325810116,-0.10428689341242348,-0.05865949438498393,-62.7096634661137
69,-0.024050884122633072,-0.05224347709515921,-0.0028225891324259126,-0.10912846111513676,-0.06705290290779997,-61.41493613843916
70,-0.02151055255423608,-0.05124131837925307,-0.0026297511966019175,-0.11358022644861233,-0.05300893477558394,-60.12247326860056
71,-0.01866303847002105,-0.05053434032589427,-0.0025513537697123023,-0.11101565326065131,-0.031846588072013335,-58.85828045056988
72,-0.016598697794825507,-0.04918311510397913,-0.003071018601275795,-0.11008339858140316,-0.04877837773696571,-57.58021512037802
73,-0.015287089115361847,-0.04878075026205434,-0.003325156400880308,-0.11187740396516124,-0.04923678578878256,-56.28709761778851
74,-0.013508976184054621,-0.04804368088719229,-0.003085629609123762,-0.1153183037185017,-0.029938064774280536,-54.99240415836685
75,-0.012786643637293973,-0.04775799290784072,-0.0027227973471841216,-0.10910575232707143,-0.01998962323357784,-53.75750916914416
76,-0.01138283570255688,-0.04805182145298527,-0.0031565410661486015,-0.10399928021971398,-0.030895642445042216,-52.48787402549007
77,-0.009705140643715773,-0.04769496686308668,-0.003617097743380035,-0.10227845160214939,-0.0265093223777985,-51.18337421314712
78,-0.008238853183018606,-0.04762317643030877,-0.0033371806699711696,-0.10488316076350701,-0.013545838684134781,-49.91582891211016
79,-0.007460123894564449,-0.047112756419383686,-0.0032825804967513963,-0.09262940497942619,-0.014784785886923894,-48.71431687949681
80,-0.006399359656589916,-0.045596874656329785,-0.0035984045237407608,-0.08588865940170741,-0.03261931059873612,-47.467668008530914
81,-0.005410153077433673,-0.04499465933246826,-0.0037882109849392285,-0.08528100370954159,-0.02890111477120615,-46.19991145540695
82,-0.004369425519222852,-0.044357582801622546,-0.003785689560140942,-0.08913161697279569,-0.013447047159363812,-44.93524774646546
83,-0.0038487286555346123,-0.04409520544729578,-0.003860791363221702,-0.07324538115399871,-0.015134552271749284,-43.71996795322127
84,-0.0047757278208923675,-0.0443806147578021,-0.0042123178880459095,-0.06194718022393161,-0.031755316486888396,-42.46871511654633
85,-0.0042260812916946715,-0.0441584734564698,-0.004610228822388794,-0.05881547778450289,-0.03865827249741066,-41.19691829463298
86,-0.002816372430875178,-0.04246086256762177,-0.004025100863008097,-0.061857143150696105,-0.02277519461326753,-39.92939763488375
87,-0.0016666794929668233,-0.041065859099455745,-0.003944947581528637,-0.05990965213452318,-0.013453270422467793,-38.72306626952464
88,-0.0011016362045857472,-0.03910707610641185,-0.004501177957164738,-0.04402100994918648,-0.028124284786979994,-37.51464087108391
89,-0.0013736559042627802,-0.035334529587280374,-0.004792298930366576,-0.037377342690098986,-0.042171361190617075,-36.20668442166642
90,-0.001193332393533991,-0.034075412492011806,-0.004809349376959074,-0.03829539325748931,-0.029613965933572038,-34.92554462746952
91,-0.0006197990075676586,-0.03333413238370437,-0.0046286249373541115,-0.03835359489152435,-0.025689324327140522,-33.694644472383835
92,-0.0006586148240768398,-0.03204112573545416,-0.0051963896296005705,-0.03153692751154645,-0.03954070406498678,-32.49013842409918
93,5.295586166419544e-06,-0.030247206464595822,-0.0054470617446947785,-0.028207764487091457,-0.05109076224580622,-31.212278665610263
94,0.0002370436111804152,-0.027218521191029865,-0.005381290495703269,-0.024611806794741065,-0.04515652236011503,-29.942440889028255
95,0.0028045063549747024,-0.02468782000791745,-0.005343013607946606,-0.042870508878599924,-0.017815231238769325,-28.675688370594766
96,0.0025935896763388945,-0.0224834937357816,-0.005673762191586974,-0.03658481430854334,-0.03540570498373639,-27.44793143177275
97,0.0031839973246686644,-0.02084230998106075,-0.005750463835902367,-0.03938970715015033,-0.047259052762588294,-26.178091928875332
98,0.003921551833683712,-0.019574935083177977,-0.0057436390154231645,-0.035390098262541164,-0.04033116602398626,-24.91455371583187
99,0.005641176198024814,-0.019445025550221,-0.005966783420149003,-0.026263502039045983,-0.03394405584013322,-23.669942377527935
