frame,x,y,z,roll_deg,pitch_deg,yaw_deg
17,-0.00516758767669247,-0.016659659204172343,0.0004831702480579637,-0.018796886500456585,-0.0005806116755257846,-20.66583703338797
18,-0.006381370746383576,-0.01792093741292652,0.000491270582615719,-0.019404750685305658,-0.0015748889103810973,-23.21462413916856
19,-0.008829932926474663,-0.021088382774505015,0.0004767026415470778,-0.021553316096365703,-0.0027618764516718496,-25.70394072031829
20,-0.009161842869922714,-0.02346548065802783,0.0005640048547351115,-0.023956859951374955,-0.003703454627994171,-28.209277842642305
21,-0.010308465763368913,-0.027766244484699703,0.0005176979153567211,-0.026530855683767642,-0.007079988519023485,-30.653278687400636
22,-0.010420338534776434,-0.030259147395971225,0.0006800895303371399,-0.02894765629491165,-0.007581519386125784,-33.17007169045523
23,-0.012302279558401947,-0.03235953251027176,0.0005653506562165826,-0.029505945833248105,-0.010634582218345146,-35.603236759849985
24,-0.01314674020555565,-0.03362463139685894,0.000638180475112082,-0.031081775727311335,-0.010019199381923364,-38.133422491598814
25,-0.014878938451379818,-0.03634025965962926,0.0006192529609149062,-0.03250296482245557,-0.012744975017540345,-40.608852619208
26,-0.014364230113346272,-0.038777858504066426,0.0007027147771943712,-0.03408830927486688,-0.013531266246839918,-43.1578484169445
27,-0.015548557805647805,-0.040957340829938814,0.0005616947618910848,-0.03442418710596514,-0.018230989451195435,-45.65024552863195
28,-0.01474715875677094,-0.04307142855649347,0.0006062782668741566,-0.036033481158476544,-0.019621680597539264,-48.21254502119676
29,-0.017080908197482845,-0.04245911017592702,0.0007180093034388002,-0.03744869172204473,-0.01904193484460939,-50.71933861094458
30,-0.018299192670171455,-0.044945547372274235,0.0007961325732290812,-0.03796109631566237,-0.021887368508816396,-53.29061123037157
31,-0.022186122467306568,-0.046181195445336755,0.0007108970143875572,-0.038498843242633286,-0.02633977034193621,-55.812221730202914
32,-0.023322826717443533,-0.04924007994705298,0.0009838693592618554,-0.04013221102913789,-0.025618251011876803,-58.35689494801177
33,-0.026560853762035243,-0.05122627565216803,0.0008171463826441695,-0.04202926510950775,-0.029808307457889816,-60.85375830120304
34,-0.02854924149671936,-0.05420946347084066,0.0009375306003358281,-0.04308161126661821,-0.03029153497502793,-63.43546858968133
35,-0.03201805768674942,-0.055167990106879596,0.0008447873955139722,-0.044415032985910895,-0.03171654118055819,-65.93866680289344
36,-0.0348936137809656,-0.059679988379580926,0.0009392797888319199,-0.046939329720109134,-0.03136595253041572,-68.53553206224903
37,-0.037246193529495056,-0.06236434680950002,0.0010535750656434338,-0.047569898669138,-0.0329675973625769,-71.0125296641665
38,-0.04000898764926925,-0.06529015185426694,0.0010908321007558094,-0.04911097583265629,-0.03649125080729943,-73.51988868870235
39,-0.04254611440990802,-0.06699653325857842,0.0009212641502550907,-0.04989969054283141,-0.039067942724708246,-75.961090621721
40,-0.045835784462276784,-0.06937695752231303,0.001013316124068012,-0.05048567324784373,-0.03957224875989406,-78.48276532301647
41,-0.048384533004682276,-0.06967711430739279,0.0009666742202537568,-0.051298022939873275,-0.04149576310190154,-80.90694579831728
42,-0.05070950978216314,-0.0699544965776203,0.0008762350887879918,-0.05116242911979969,-0.04409351407904196,-83.37493244591849
43,-0.05534064260496016,-0.07072956184021449,0.0008342656864611509,-0.05382461036042061,-0.047458006572551094,-85.75277836290694
44,-0.058559994322404024,-0.07111021123097516,0.000787951716071929,-0.053337466270925143,-0.049658517589737806,-88.24164789535742
45,-0.06066103058306973,-0.06778999004883832,0.0008623495683850822,-0.053568409449600354,-0.051300325792948784,-90.55052215319174
46,-0.05646205337097124,-0.06078999666164757,0.0007848131685249858,-0.05378425438696932,-0.05340648531420571,-89.95244739764722
47,-0.053625276581313296,-0.06132740900382739,0.000800575902948276,-0.05302065889206691,-0.052035405368802225,-88.76650797284914
48,-0.05389698359426024,-0.0617981377193132,0.0007756154782538566,-0.054219559988744,-0.051372765648715464,-87.55279528170782
49,-0.053220755375876824,-0.061536281242481616,0.0008196983128567177,-0.05415633130987877,-0.049702473216933545,-86.27298225641604
50,-0.052388550328073706,-0.060786342841604904,0.000887487957527618,-0.05439125861462244,-0.04759627033815599,-85.01039417835143
51,-0.052717392530216185,-0.0618238297323378,0.0009251898350821534,-0.054798392553609146,-0.047012270086993865,-83.83408759226147
52,-0.050946872453007865,-0.06310538735909292,0.000797900018392874,-0.054504404495645725,-0.047156952739407246,-82.59936291470645
53,-0.05023711571895059,-0.0624461117997631,0.0007280870044540525,-0.0545825024811122,-0.04625960743464352,-81.33863435140677
54,-0.0485834609802342,-0.06260447381228555,0.0006420142996437731,-0.054501799289212415,-0.046174730501497736,-80.10984450196902
55,-0.046133017479414236,-0.06264949093851728,0.0007170253638932607,-0.05318539173457391,-0.04537470434376897,-78.92642324397954
56,-0.04392148932767978,-0.061823339698671466,0.0006594330305775331,-0.05239465702553448,-0.04366940626523386,-77.68264525915231
57,-0.04426703250070066,-0.06226641461728375,0.0005312885172358754,-0.05333579070431337,-0.04442143779866633,-76.43672407869414
58,-0.045286820625271645,-0.06341840748867457,0.0005826858571489528,-0.0545816863716059,-0.04178758287754092,-75.22388880137451
59,-0.04392321926392915,-0.06292905293404392,0.0006627256363356639,-0.05373188717961926,-0.040861823801071444,-74.02984579474843
60,-0.04198014337949744,-0.06134134042521355,0.0006038937243503588,-0.05175449016975895,-0.03969895062932815,-72.80491017080786
61,-0.041497138414247944,-0.061674502317536954,0.0004533888882563235,-0.05186722122019215,-0.03915495359543833,-71.54229398738148
62,-0.04075655232228289,-0.061077923505504984,0.0005294210478233582,-0.05193497333690279,-0.037781345441282775,-70.27152945135121
63,-0.03904062465217064,-0.05982592422343968,0.0005841252310976183,-0.05057161343638346,-0.03597250525154883,-69.08769900802692
64,-0.038208403226196494,-0.05800614539094551,0.0004437401557877469,-0.04919854729521723,-0.03600148123834244,-67.85722226888993
65,-0.03607273539311888,-0.05530098804624536,0.00026968382907348586,-0.048356193364437854,-0.037415813756604244,-66.52493294401762
66,-0.033718577381630296,-0.05395346821176454,0.00036343579818984604,-0.04801540578975731,-0.03313367941457895,-65.24936224346708
67,-0.03149103712052699,-0.0528562751372786,0.0004615632059019559,-0.04654221265877505,-0.03080932960739514,-64.0321969384421
68,-0.029953197425360012,-0.05002666528765438,0.00046239146009871183,-0.04489125195958098,-0.028482230828210716,-62.80063947984581
69,-0.029436495549785995,-0.04933473569511034,0.0002747036672195193,-0.04443267268904399,-0.029887846877215737,-61.49278550567222
70,-0.026271331337632965,-0.04874076610700868,0.0003342067883295328,-0.044093102639877944,-0.026262567040099,-60.191048105652165
71,-0.022180038441664784,-0.047407739618164496,0.0003512281357608465,-0.04234107029558243,-0.025031529787064903,-58.94573691649783
72,-0.020197903249105382,-0.04555849336883995,0.0002707358350672327,-0.04214060835143126,-0.023295105084574684,-57.674207516532405
73,-0.01885222957996807,-0.04522527022910088,0.0002625064958639786,-0.04139204109763229,-0.022154698636978273,-56.38057549853386
74,-0.01634267795473507,-0.04514357249556811,0.0003470786875047486,-0.04136934775884875,-0.01906396524832148,-55.081899227273965
75,-0.014877901706481499,-0.04451257892354844,0.00047795085479328275,-0.04040294861586155,-0.01590074445443319,-53.86565475271628
76,-0.013596502541161848,-0.04373370929450895,0.00045671645585662303,-0.03924171590265232,-0.013414964622539634,-52.62783123667659
77,-0.01243049289337845,-0.04460593476348259,0.00029514980250924827,-0.03796476283319772,-0.01516981683295797,-51.321073783351714
78,-0.010246220963460388,-0.04390984384691144,0.0002591537939592027,-0.03683856495000826,-0.013306243708470772,-50.06982031479497
79,-0.008703225419401321,-0.04292968923742016,0.0002755783614020323,-0.035396441946835014,-0.012030371347530593,-48.88263393595144
80,-0.007891695904753221,-0.041978782621610665,0.00010657234246240585,-0.034043957000121035,-0.013722193898815786,-47.63091224384522
81,-0.007027838571762954,-0.042407829560662275,0.0001323033385200885,-0.03437765304838633,-0.012413945431747536,-46.36482401940369
82,-0.005347834667298387,-0.04092687026574712,5.768424726227562e-05,-0.03234676364345963,-0.012532427544598409,-45.101485115877935
83,-0.004810615142060873,-0.040386546349500806,6.109042865305248e-05,-0.031359484721464964,-0.012224585242830256,-43.8816455455091
84,-0.00561200523815505,-0.04047983329967013,6.367801219151872e-05,-0.03126723922371924,-0.01138362581876289,-42.63712842537808
85,-0.005247751702495187,-0.04003770785775555,-7.113760873605118e-05,-0.02927146447821851,-0.012751587849108107,-41.37731290637996
86,-0.0034522918973643206,-0.037983620326110495,-2.7649014286644763e-06,-0.02780834663011341,-0.011181934485782469,-40.10842392213648
87,-0.0019442876698778798,-0.03590807603455366,-3.484291501163705e-06,-0.025213960055184677,-0.01037942969080389,-38.92537114182965
88,-0.002176840535699529,-0.03357794492731603,-0.00015423939370611144,-0.022765986004859354,-0.009870096173046353,-37.71705774132492
89,-0.002576515213415084,-0.031038141828976046,-0.00016487004803731716,-0.02012154870962821,-0.01060846524356022,-36.41450034698609
90,-0.0020149483839442556,-0.028022403436104588,-0.0001365557527637931,-0.019306287830239455,-0.007925722998128588,-35.16306772594351
91,-0.000674010026313183,-0.026403753833956822,1.4638002517201513e-05,-0.02050345271825486,-0.0056332666519252105,-33.926076612479044
92,-0.000773866046846271,-0.02485740955757996,-8.586686379394435e-05,-0.01811016176019593,-0.0068694317381831,-32.72724704213984
93,-0.0009954558850518692,-0.023509270629072515,-0.00010430270597775128,-0.017660546214194366,-0.0053242046014822225,-31.43229327515463
94,-7.084647580349389e-05,-0.020819730706752217,-0.0001170067025355123,-0.014740635500906278,-0.004930252933375695,-30.171195222044947
95,0.002680044867711659,-0.016994781575042882,1.8428036624118472e-05,-0.015089811579103432,-0.0028165717832278094,-28.911723967756256
96,0.00238385967231458,-0.014482409746494698,-9.673596945427441e-05,-0.013059114401821455,-0.0027809985055311363,-27.695996509877723
97,0.002403811298120947,-0.012341473866585864,-0.00011466076553287647,-0.01150715112789214,-0.0024020239158543915,-26.404645793049696
98,0.0035724776692927993,-0.010945486914997905,-0.00017102050557922147,-0.009475998555127233,-0.002769523887772576,-25.134665532530775
99,0.005363351618299763,-0.009490979865619698,-0.00016313831564678492,-0.008864057506688115,-0.002114053690136755,-23.90128223404118
