frame,x,y,z,roll_deg,pitch_deg,yaw_deg
22,-0.007632327598235081,-0.03562244341795,0.0001419432845497696,-0.10078390224029765,0.04435169057931105,-33.23794667593303
23,-0.009619257917222563,-0.03754118745274075,-2.6755834161155837e-05,-0.09822092734621014,0.03504517850056648,-35.68334761459377
24,-0.010636460486177203,-0.03941530052503221,0.0005134574597109576,-0.10725116891124467,0.04919227496564586,-38.20394401129889
25,-0.012882380055026177,-0.04047169822132628,0.00026537553648278516,-0.11065012011165734,0.03990458185613698,-40.67862924950244
26,-0.013513499957461112,-0.042176747785762296,0.0004820705630509623,-0.11457093885432637,0.05193234438922029,-43.20850033597002
27,-0.013891444801367234,-0.04267801037705472,0.0003683271082122985,-0.1228405257305399,0.04715699202606157,-45.712451179251595
28,-0.014164240394898647,-0.04406394012131156,0.0007713441031297721,-0.12869508055782858,0.04740281874003861,-48.25350770304009
29,-0.01600687644220914,-0.043310657758995806,0.00047177761691888956,-0.12870014782094572,0.02206224436745989,-50.74061558736831
30,-0.018110558828591923,-0.04616534091360323,0.0007494076386931771,-0.13271121892737184,0.03312917197299871,-53.29278279502286
31,-0.02049771349457996,-0.047296418004818284,0.0004315882264637648,-0.12892447423068237,-0.004021442205787547,-55.816046904605024
32,-0.022702965276854503,-0.05034668643855598,0.0007213552058358437,-0.12511478153524414,-0.0002354383513513479,-58.33916814438683
33,-0.025279097650913122,-0.05220444844492121,0.00041452024142534145,-0.12795911912621333,-0.023286704258695633,-60.83444703223236
34,-0.02853793855322577,-0.054906913863740595,0.0007506638512051817,-0.12476136155092865,-0.01834958451437015,-63.394782458601114
35,-0.03174539799692741,-0.05670314311952191,1.4543652305535e-06,-0.12839080081250015,-0.03594482611123682,-65.90475413245541
36,-0.035371095567470916,-0.06028220024895957,0.0004746329565856282,-0.12191474282018337,-0.031394461443986096,-68.50180190488888
37,-0.03780816059964956,-0.061299621372260915,0.00012277533312785846,-0.1275012266451894,-0.053429485921250186,-70.95410382868769
38,-0.039734145216124464,-0.06357855572629989,0.00032193435945033604,-0.12157258317865652,-0.03830720870238279,-73.47604695765081
39,-0.041879320643224575,-0.0648736679189627,-0.0004384002074029274,-0.12961499021258144,-0.057683862326064074,-75.90444557481416
40,-0.0443197673686902,-0.06633898563543608,-0.0004518741453839213,-0.1197466044426008,-0.0385156720089708,-78.396331076726
41,-0.04678968439072037,-0.06736556407709131,-0.0010827636637116451,-0.1301639825907419,-0.06430039914987329,-80.79542833532855
42,-0.04935566782934853,-0.06777384626351396,-0.001063997085181134,-0.122678410219747,-0.06256725683107801,-83.26591063154454
43,-0.0529089783734383,-0.0682496795924926,-0.0014385966017025225,-0.13608141508076324,-0.08217831650981887,-85.6451224338595
44,-0.05587631306190893,-0.06838611495604224,-0.001575851099081468,-0.12969893741886981,-0.08300931242689476,-88.14008988208684
45,-0.057674765027420034,-0.06633070969377354,-0.0015167896299037554,-0.14006091211501834,-0.09688692844172354,-90.48657593172224
46,-0.05271062019094984,-0.06238991802632609,-0.0012038437844050754,-0.1369662061319112,-0.09607683625780333,-89.92308317130865
47,-0.05052786056912726,-0.06269883231035994,-0.0010232676849263739,-0.1394649437702002,-0.09553069958495158,-88.7619012535494
48,-0.04953849598047369,-0.06263739656225732,-0.0011979872212809072,-0.13421690067047426,-0.11967614077504932,-87.53491643241237
49,-0.04814116381044866,-0.06237532543461606,-0.001538196458994074,-0.12780606960481605,-0.10870652100186315,-86.2682264907951
50,-0.046739473589194086,-0.062462887681679166,-0.0011278116604257098,-0.12679658022515616,-0.08483518170337949,-85.04210381905376
51,-0.046625929993634775,-0.06316166310641712,-0.0010458597065519345,-0.11563449752135958,-0.08331655128081894,-83.87162365729388
52,-0.045282839723534044,-0.06424073899195558,-0.00176440548511875,-0.12136571733257356,-0.09439217645832343,-82.60937512371159
53,-0.04400603834611027,-0.06403545086868528,-0.0022476502330638732,-0.11900402670756277,-0.09575050220336159,-81.34630786036324
54,-0.04284763104001532,-0.06486348400268331,-0.002147846673531742,-0.12879327832445023,-0.07473287494022036,-80.1168231243948
55,-0.041686098772267775,-0.0648383785855709,-0.0018674410607951422,-0.11562450689343341,-0.061806163266957224,-78.94985769183465
56,-0.04023041383408313,-0.06448431675438696,-0.0022718680841480837,-0.11242465115234096,-0.08871554838314127,-77.72265210725543
57,-0.03948896325809767,-0.06430554237618497,-0.002295847170352676,-0.12138462761505184,-0.08923555229775361,-76.46038925446821
58,-0.03874596640370763,-0.06396327063580674,-0.0020722883532753294,-0.12593247243866898,-0.05863066769119441,-75.22159449024424
59,-0.03849198464262013,-0.06325409216645421,-0.002232331554403521,-0.11950131344460037,-0.05358611251935272,-74.0105507964331
60,-0.03813529951364696,-0.0625163702355696,-0.0029035471245361212,-0.11600252613733157,-0.06985583532473395,-72.76299302621241
61,-0.03707588878558691,-0.061770051799735916,-0.0032189583336982262,-0.12471585056522139,-0.07761901808984854,-71.48564179366453
62,-0.035826793248907,-0.06188592434794661,-0.0028291718018078555,-0.1311589750937243,-0.04403149377274563,-70.23786998998033
63,-0.033486301369046956,-0.060542534615145985,-0.002672801199196552,-0.1197483746854061,-0.028858641082709604,-69.02500468662623
64,-0.031722749114924446,-0.05897768693815097,-0.0032726043399872655,-0.1174415438439875,-0.05927001983799603,-67.80098732360773
65,-0.028617321025392873,-0.05627546045262145,-0.0034226890022369307,-0.1201234723456101,-0.06413446693678641,-66.4649472894774
66,-0.02752021032230159,-0.05504197945000583,-0.00310727128900584,-0.12546248472582913,-0.037467644706634246,-65.17591591845544
67,-0.02651727025277586,-0.054407792263959226,-0.0027887954782676973,-0.11422726157527484,-0.0301300640069242,-63.946550804602566
68,-0.025475959069904252,-0.052760013030482604,-0.002919019034898169,-0.10544180361545355,-0.05734228332643785,-62.711175816782415
69,-0.024169141023834502,-0.05219757804777335,-0.0029051234320862187,-0.11011691057676717,-0.0658475977603688,-61.416516122992824
70,-0.021617026865425576,-0.051198689260188716,-0.0027135060257341545,-0.11456506256403895,-0.051734754889944265,-60.12423780861154
71,-0.018765258535798277,-0.05049103793088753,-0.0026302921933017815,-0.11196921923424022,-0.030523281716098763,-58.86006802245488
72,-0.01669761292382923,-0.049158779262234095,-0.0031611102639852,-0.11094991200267992,-0.04758707907823357,-57.581929581723365
73,-0.015342296053201896,-0.048811101959306054,-0.003410729636242599,-0.1126881441266421,-0.04750221566747392,-56.28881962855912
74,-0.01357479276995669,-0.0480695691745115,-0.0031858964486543174,-0.11623143745938289,-0.027784443471451464,-54.99407491771542
75,-0.01285243933075197,-0.047783910117902055,-0.002823083008708378,-0.10997226055054073,-0.0178168228944852,-53.75918010257861
76,-0.011449012514943766,-0.04807888153161114,-0.0032568987579183538,-0.1048097959403512,-0.02869092437932694,-52.489565074540884
77,-0.009772237374896284,-0.04772499358866543,-0.0037168384203171297,-0.10302525542419996,-0.02424897505599934,-51.185112560457874
78,-0.008308648108717212,-0.04765885017136547,-0.0034403775027678422,-0.10546190005842672,-0.01149327815902105,-49.917578034162226
79,-0.007532817023815303,-0.04719479266848338,-0.003377220683644688,-0.09365963731401218,-0.012127018768291814,-48.71575688264099
80,-0.006471376647428685,-0.04567455646678105,-0.003692867232241028,-0.08685706384484927,-0.029938660066072455,-47.46907008048772
81,-0.005484060020017193,-0.045041974310406636,-0.003906988176398161,-0.08584473141347183,-0.0259397429084368,-46.20169572966885
82,-0.004441980948418453,-0.0444091575554691,-0.003909228579155,-0.08955838093665033,-0.01047897167157092,-44.93717850767394
83,-0.00391871239339549,-0.044146464418998166,-0.003984234532375698,-0.07364777144469546,-0.01211997291512393,-43.721918555099315
84,-0.004826889714268818,-0.044435847330356826,-0.00431483654759622,-0.06190379196547675,-0.029178329536191268,-42.470726611061544
85,-0.004279781692174027,-0.044214093414009024,-0.004712747163468512,-0.05875118540191904,-0.036036354821909054,-41.19891080749452
86,-0.0028696820320654667,-0.042519319535369866,-0.004123320631913288,-0.061743553283227774,-0.020173215323632383,-39.93137167779856
87,-0.001722755506276457,-0.04112577688639912,-0.004046145875311631,-0.05968782952870427,-0.010882125539930393,-38.72503123744574
88,-0.001157639896328055,-0.03916696550588401,-0.004602079632072964,-0.043745505282990226,-0.02555945310101619,-37.51660605941738
89,-0.00144906427289255,-0.03538544950466113,-0.004883684625150981,-0.037171212580686314,-0.03949965038740648,-36.20831823582614
90,-0.0012652951130582553,-0.03412028769638087,-0.00489971515843344,-0.038108465078671536,-0.026909660886639156,-34.92724014232275
91,-0.0006949253170742076,-0.03338862634893041,-0.004722812467979053,-0.03822089836986491,-0.02293056967343328,-33.696337588711
92,-0.0007337252836299212,-0.03209560243412278,-0.005290538254243793,-0.03134631331368563,-0.036785324478540084,-32.49183161332961
93,-6.28077459920804e-05,-0.03029670833716596,-0.005550380057778399,-0.027781781487763346,-0.048460850605969504,-31.214036942100904
94,0.00015820198679248945,-0.027264390774926706,-0.005477899013520426,-0.024233512495127618,-0.04247957874537787,-29.944151063311512
95,0.002724312287697323,-0.02473911124888954,-0.005441797258349068,-0.042554349952241374,-0.015143659480909078,-28.67741032272117
96,0.0025214096046641413,-0.022534444806672684,-0.005765833863115408,-0.03637270721812489,-0.03263711702397389,-27.44963016946356
97,0.0031002107181457043,-0.020892306804471197,-0.005840407008273287,-0.03916872941174972,-0.04444134402714189,-26.179750333827492
98,0.003829751725485898,-0.019629255345233937,-0.005833357524326048,-0.03512108323207074,-0.037489504033089066,-24.916321078210583
99,0.0055306712037744435,-0.019479055475017458,-0.006051359455374606,-0.0257225341046404,-0.031151740820819306,-23.67157789714316
